#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
90.7%	45330000	-930689.1178368493	300.5953708022167	474
90.7%	45340000	-929318.0758233815	302.61572233008445	474
90.7%	45350000	-932188.0140752993	300.00436861497866	474
90.7%	45360000	-932468.6800496443	300.2158290381545	474
90.7%	45370000	-929822.9513975587	302.19276429211266	474
90.8%	45380000	-930531.6784010641	301.2647917403008	474
90.8%	45390000	-929520.1314780577	300.31243940755536	474
90.8%	45400000	-929810.2121712132	299.7711353360836	474
90.8%	45410000	-930833.8499182723	299.90162250672654	474
90.8%	45420000	-931690.1357036089	299.39136768854723	474
90.9%	45430000	-930226.0249407678	300.5964080877328	474
90.9%	45440000	-929787.7285508038	302.01262876740594	474
90.9%	45450000	-930155.2859639064	299.9494859246416	474
90.9%	45460000	-930706.5912990076	302.9865199808782	474
90.9%	45470000	-929852.6051791343	301.83565300538766	474
91.0%	45480000	-930882.4683533437	300.8834318708071	474
91.0%	45490000	-929920.7767338939	300.35803467009083	474
91.0%	45500000	-931202.161449472	301.16379079949405	474
91.0%	45510000	-928906.4019472594	301.20271277902145	474
91.0%	45520000	-931683.3107787529	299.6264926738424	474
91.1%	45530000	-930445.7845413969	301.5163915777211	474
91.1%	45540000	-930215.621555896	299.55565379641394	474
91.1%	45550000	-931364.2616064819	301.4906912426795	474
91.1%	45560000	-931112.6980646844	300.3877814272767	474
91.1%	45570000	-930301.2787934793	300.0402592862136	474
91.2%	45580000	-930074.2890237537	299.29143359487057	474
91.2%	45590000	-931134.6335339113	299.7112607721866	474
91.2%	45600000	-929846.6003208933	301.0786295429596	474
91.2%	45610000	-929695.594350738	299.80340012314946	474
91.2%	45620000	-930446.0898786159	299.3303546745215	474
91.3%	45630000	-931929.3529370842	299.4813992394141	474
91.3%	45640000	-931418.936440866	299.43958685994164	474
91.3%	45650000	-931017.7718317262	299.52711906818536	474
91.3%	45660000	-930220.1192289777	300.8993124665909	474
91.3%	45670000	-930578.2469346616	300.6156472249075	474
91.4%	45680000	-931719.6591864354	299.03989385033157	474
91.4%	45690000	-931756.3264681906	301.18001154693513	474
91.4%	45700000	-931469.4870430338	299.1091815777914	474
91.4%	45710000	-930578.5318106823	300.79830465613816	474
91.4%	45720000	-929613.588101422	299.18717369712465	474
91.5%	45730000	-932075.7741128309	300.4493680297327	474
91.5%	45740000	-931908.3190291487	300.8214141785586	474
91.5%	45750000	-930492.015672049	300.4805249201575	474
91.5%	45760000	-931964.5989316441	299.7572826259498	474
91.5%	45770000	-930332.6500985725	301.5290230455167	474
91.6%	45780000	-930960.4344729492	299.76097930514067	474
91.6%	45790000	-931187.7879972826	300.72342052381555	474
91.6%	45800000	-932268.711109959	299.1877658238478	474
91.6%	45810000	-931160.9865158238	299.4379246002373	474
91.6%	45820000	-932672.1002872512	300.78595631594504	474
91.7%	45830000	-930292.266436372	301.7027819115347	474
91.7%	45840000	-930522.8453109208	301.0716204626388	474
91.7%	45850000	-930690.4250222743	300.8824530828953	474
91.7%	45860000	-928758.7856707335	302.0960145517155	474
91.7%	45870000	-930316.4852491706	300.9199991964439	474
91.8%	45880000	-929671.3433230976	299.61343336594905	474
91.8%	45890000	-931301.3945545154	298.7362688032523	474
91.8%	45900000	-930474.6571827922	303.43153078022726	474
91.8%	45910000	-931273.7419602638	298.5341343905365	474
91.8%	45920000	-929376.425987619	300.7038741230647	474
91.9%	45930000	-930779.351519072	299.62929794845513	474
91.9%	45940000	-932511.2893511201	301.7528367497654	474
91.9%	45950000	-931138.1265323088	300.03639197879596	474
91.9%	45960000	-931043.7462001531	301.0948168805256	474
91.9%	45970000	-930559.5619064332	300.45115901830354	474
92.0%	45980000	-930104.9228319433	300.63661621828675	474
92.0%	45990000	-929058.5524240709	300.6877779131332	474
92.0%	46000000	-930905.2200411675	300.6216956143755	474
92.0%	46010000	-929785.2153092646	298.7787283093281	474
92.0%	46020000	-930304.7863814752	298.91460643155057	474
92.1%	46030000	-929994.9818541044	299.9784722466843	474
92.1%	46040000	-930346.4845114294	299.0763269745396	474
92.1%	46050000	-931000.6430579773	299.29048866934465	474
92.1%	46060000	-932093.4622811237	301.26268280607985	474
92.1%	46070000	-930276.1757788458	299.7546611039818	474
92.2%	46080000	-930765.0601794948	300.9324460861789	474
92.2%	46090000	-930272.4998805192	297.4631992968889	474
92.2%	46100000	-931187.8667590665	300.9533337641756	474
92.2%	46110000	-930185.3802456944	299.4495489346001	474
92.2%	46120000	-931771.3705374328	300.0059826165393	474
92.3%	46130000	-930344.0340737998	299.7253578697311	474
92.3%	46140000	-930575.4733636202	300.31873923356784	474
92.3%	46150000	-931246.250153455	300.4309223820687	474
92.3%	46160000	-930975.180897647	301.5859159429043	474
92.3%	46170000	-931081.78488121	298.2251845577909	474
92.4%	46180000	-933031.9704368799	298.0674346430755	474
92.4%	46190000	-931716.722145482	299.87204885148464	474
92.4%	46200000	-931355.5705014332	302.6877247312818	474
92.4%	46210000	-932511.6634849678	300.22152777263375	474
92.4%	46220000	-930628.2176187458	300.9492187412999	474
92.5%	46230000	-931792.5615103636	299.03862386445803	474
92.5%	46240000	-928951.0102342223	301.82699007678616	474
92.5%	46250000	-930052.3747715098	300.05575196236225	474
92.5%	46260000	-930458.0060821692	298.91175776105007	474
92.5%	46270000	-930968.4472079356	302.33031563195925	474
92.6%	46280000	-930334.7459917828	300.4352279927331	474
92.6%	46290000	-931018.1116087162	300.942562229328	474
92.6%	46300000	-930676.5078779757	299.41158396392944	474
92.6%	46310000	-930997.6557567255	298.7604182341303	474
92.6%	46320000	-930430.8158430341	300.5431990697528	474
92.7%	46330000	-932965.8552946127	300.636415868187	474
92.7%	46340000	-932594.2361131604	301.1597088715818	474
92.7%	46350000	-931328.3261182625	302.3108652566559	474
92.7%	46360000	-931881.9100479684	299.55870942068447	474
92.7%	46370000	-930030.8158557718	302.21568538628253	474
92.8%	46380000	-932291.9098937064	300.5440259692995	474
92.8%	46390000	-930017.7747867848	301.18208353876844	474
92.8%	46400000	-929316.3981852615	301.3485961614835	474
92.8%	46410000	-930310.4376233178	297.8717726995636	474
92.8%	46420000	-930084.0025473293	301.86636773310255	474
92.9%	46430000	-930989.5965126492	300.6617673129033	474
92.9%	46440000	-929701.3231169027	298.0151776553389	474
92.9%	46450000	-933158.7547803656	300.01542331594646	474
92.9%	46460000	-931036.7439818257	300.08936399970855	474
92.9%	46470000	-929789.808098474	300.3239442515265	474
93.0%	46480000	-930856.0654050456	300.6785774362401	474
93.0%	46490000	-930426.0151644186	298.51369703516315	474
93.0%	46500000	-930989.8114556083	299.80415483813874	474
93.0%	46510000	-929610.7444449058	299.22770680735084	474
93.0%	46520000	-930284.0795377968	299.74263599142176	474
93.1%	46530000	-929444.2521182611	298.7748523967744	474
93.1%	46540000	-930465.2052920074	302.0121244883335	474
93.1%	46550000	-930003.8938755235	298.7715214476473	474
93.1%	46560000	-929762.8898736583	297.79331437660795	474
93.1%	46570000	-929342.8883766201	300.138122851125	474
93.2%	46580000	-928584.9622345683	299.66938274143627	474
93.2%	46590000	-931302.0243983939	299.3400609011556	474
93.2%	46600000	-929792.6524354806	299.39827429351993	474
93.2%	46610000	-933165.4019305655	302.93020072084346	474
93.2%	46620000	-929969.7797576282	301.72714335510864	474
93.3%	46630000	-929543.9872723813	302.23737115015973	474
93.3%	46640000	-932151.9140205197	300.63843888732697	474
93.3%	46650000	-931695.9284350267	301.8242030045233	474
93.3%	46660000	-931816.3730145539	299.95299381021573	474
93.3%	46670000	-928890.7040506192	301.3318033373119	474
93.4%	46680000	-928815.7707353528	301.7268145841477	474
93.4%	46690000	-931447.2206052626	300.0121178328511	474
93.4%	46700000	-932388.0154881501	297.95654375442575	474
93.4%	46710000	-930844.6588475085	300.36677448589796	474
93.4%	46720000	-930632.3501159241	300.1807184833717	474
93.5%	46730000	-929983.3143218057	301.52871266638454	474
93.5%	46740000	-929960.3009059252	299.5345009086312	474
93.5%	46750000	-930989.7230116436	299.71520316017336	474
93.5%	46760000	-930560.780743924	300.7469580288853	474
93.5%	46770000	-928779.1505750627	301.0501165857199	474
93.6%	46780000	-931782.2659125631	300.71145211449016	474
93.6%	46790000	-930185.2198065566	298.9899753252692	474
93.6%	46800000	-931936.5558422795	301.86555281932436	474
93.6%	46810000	-930603.4915893511	299.7750372122981	474
93.6%	46820000	-929126.7327378998	301.1081084852954	474
93.7%	46830000	-929245.2299130685	301.8167073324711	474
93.7%	46840000	-929532.7682000329	299.5446113053617	474
93.7%	46850000	-931977.2727164621	299.62320282459365	474
93.7%	46860000	-932217.1260911967	300.96828265520895	474
93.7%	46870000	-930690.4735497003	301.6823314300695	474
93.8%	46880000	-929130.5657300144	300.43538021930465	474
93.8%	46890000	-930899.146819998	297.6402338833463	474
93.8%	46900000	-929724.7048906931	298.9059151135314	474
93.8%	46910000	-932245.4037225638	299.7394100633914	474
93.8%	46920000	-931205.6021306743	302.66489873886576	474
93.9%	46930000	-929421.4639992872	300.8308630688131	474
93.9%	46940000	-930808.2296834923	300.00560156853885	474
93.9%	46950000	-930866.1119661923	300.7846403510643	474
93.9%	46960000	-931610.7448792658	300.4459098632674	474
93.9%	46970000	-930815.1448943168	299.7407508271498	474
94.0%	46980000	-931117.422785589	299.5445102681846	474
94.0%	46990000	-930099.3959341738	299.3775577295718	474
94.0%	47000000	-931682.4644470792	300.4938620384275	474
94.0%	47010000	-931554.1623174408	300.67999585593077	474
94.0%	47020000	-930408.5473181801	299.5785338883035	474
94.1%	47030000	-931522.1768710716	299.8172993092209	474
94.1%	47040000	-930717.8655249588	300.5581743038917	474
94.1%	47050000	-931445.7641692678	300.4082697041431	474
94.1%	47060000	-932706.7671032767	301.02455064000725	474
94.1%	47070000	-930909.3662821506	302.4725432560109	474
94.2%	47080000	-930984.1881417842	302.54501629700195	474
94.2%	47090000	-930568.541241372	300.47893854936683	474
94.2%	47100000	-931450.2929160586	301.39308663881076	474
94.2%	47110000	-928926.5162846968	299.09473966796696	474
94.2%	47120000	-930551.43719992	299.1731363240151	474
94.3%	47130000	-929897.2371276766	300.7661139374872	474
94.3%	47140000	-930800.7584138522	302.3097215611724	474
94.3%	47150000	-931001.716178393	300.974229071442	474
94.3%	47160000	-931277.9439146025	303.32868133193404	474
94.3%	47170000	-930120.5372839887	300.09786351082744	474
94.4%	47180000	-930926.6271921545	301.10571386118295	474
94.4%	47190000	-928736.878339611	300.172724487745	474
94.4%	47200000	-929274.2656989377	299.4558591675605	474
94.4%	47210000	-931119.2774386099	301.11447635205127	474
94.4%	47220000	-931500.3901774548	300.85068612657676	474
94.5%	47230000	-930806.265171235	299.22415672101937	474
94.5%	47240000	-931949.1527465144	302.0797376664359	474
94.5%	47250000	-930351.4335808451	298.77753409490174	474
94.5%	47260000	-931371.8419347531	300.83205275311497	474
94.5%	47270000	-929871.2312378772	300.19167863301357	474
94.6%	47280000	-930826.1550397766	298.7404848557797	474
94.6%	47290000	-931398.9025127315	300.81967572524087	474
94.6%	47300000	-932324.2305034203	302.40405610188634	474
94.6%	47310000	-929636.4931770121	300.924238851904	474
94.6%	47320000	-930450.2791697187	302.1827832212461	474
94.7%	47330000	-931102.9851072761	300.77411922883624	474
94.7%	47340000	-929580.1008343189	298.6449504379497	474
94.7%	47350000	-930343.2644342505	302.1743589580989	474
94.7%	47360000	-929290.9293016763	300.987232992501	474
94.7%	47370000	-932347.5844041388	302.3656226657305	474
94.8%	47380000	-932031.8959077881	298.21769841615315	474
94.8%	47390000	-930729.2711202712	301.6767739544327	474
94.8%	47400000	-931346.0821995717	299.97035791150074	474
94.8%	47410000	-930799.5875310902	298.94204549540626	474
94.8%	47420000	-930869.4917145101	299.85088225757136	474
94.9%	47430000	-930897.4410767802	300.98428677197	474
94.9%	47440000	-931358.6618194641	300.6441537724302	474
94.9%	47450000	-929406.6239066115	299.53468567894566	474
94.9%	47460000	-931065.8432644033	301.2514515249166	474
94.9%	47470000	-930119.1770710819	299.0988840285205	474
95.0%	47480000	-929940.1576284533	299.5697265442556	474
95.0%	47490000	-931569.7705093203	299.9726849961687	474
95.0%	47500000	-931109.8903088025	297.81684636571805	474
95.0%	47510000	-931933.2453669491	300.45844311355273	474
95.0%	47520000	-931356.2235374502	300.28942193641603	474
95.1%	47530000	-932246.2269076547	299.707751353141	474
95.1%	47540000	-928490.049644466	300.1236002415253	474
95.1%	47550000	-931381.8488180647	299.52491920325673	474
95.1%	47560000	-930374.7251129104	300.6794992781167	474
95.1%	47570000	-931585.5750361253	299.95833824297546	474
95.2%	47580000	-930825.0771395247	300.36841787374044	474
95.2%	47590000	-932357.9960035384	301.26932452916503	474
95.2%	47600000	-929961.3977586799	299.60946278062795	474
95.2%	47610000	-930610.8043800364	301.13346013563	474
95.2%	47620000	-930593.7139075161	301.2001379068083	474
95.3%	47630000	-931462.2339161448	299.8166659412519	474
95.3%	47640000	-930668.2961281352	300.25235508857395	474
95.3%	47650000	-930683.526903607	299.66938285210495	474
95.3%	47660000	-931086.4659368144	302.2961051146758	474
95.3%	47670000	-930577.8754655556	298.95547828005584	474
95.4%	47680000	-931844.1047998755	304.5911530231576	474
95.4%	47690000	-929012.8548378665	299.6456451505672	474
95.4%	47700000	-931276.8076023902	299.97778739550495	474
95.4%	47710000	-930077.7005421799	301.3991252224233	474
95.4%	47720000	-929990.3061515428	301.9569805050703	474
95.5%	47730000	-929454.6021309705	299.62252761741223	474
95.5%	47740000	-929050.0222978857	299.8549302315458	474
95.5%	47750000	-930860.6530241943	300.1032330429884	474
95.5%	47760000	-930383.2512915079	300.05531620049373	474
95.5%	47770000	-929829.6933032847	301.4298963915429	474
95.6%	47780000	-932442.3797147744	301.5038553274187	474
95.6%	47790000	-930484.8706657998	299.7958453685481	474
95.6%	47800000	-930905.4025167692	299.60864094889934	474
95.6%	47810000	-931024.8092554295	302.056511731979	474
95.6%	47820000	-929817.1032908149	300.4129232229018	474
95.7%	47830000	-930966.565829258	300.9298563593724	474
95.7%	47840000	-931007.172229223	298.85959994052007	474
95.7%	47850000	-930783.0720925666	298.8808602550672	474
95.7%	47860000	-930629.6471094922	299.95484906057493	474
95.7%	47870000	-930304.9490900757	300.3446840499779	474
95.8%	47880000	-930991.2442822517	301.57111654631774	474
95.8%	47890000	-931869.2326355237	300.5728510589869	474
95.8%	47900000	-929737.0956470473	299.41141016844216	474
95.8%	47910000	-930198.6811589198	299.10667599373977	474
95.8%	47920000	-931149.8315004134	300.20065252732985	474
95.9%	47930000	-930988.4998409618	300.4025329561706	474
95.9%	47940000	-930747.365777066	301.84349061553615	474
95.9%	47950000	-931219.2039281805	300.2575150747291	474
95.9%	47960000	-931023.7580980537	302.3564363360985	474
95.9%	47970000	-930198.1518439478	301.5213472557594	474
96.0%	47980000	-931017.8973108777	300.4150549575909	474
96.0%	47990000	-932135.3257327522	299.7688441624493	474
96.0%	48000000	-931799.0085991807	299.67064116386973	474
96.0%	48010000	-930338.9031789606	298.65508714199626	474
96.0%	48020000	-931095.6523585948	299.9866448383825	474
96.1%	48030000	-931321.8018742334	300.232366029261	474
96.1%	48040000	-931672.3245316548	301.62313912811265	474
96.1%	48050000	-931570.8695436693	299.7052325300203	474
96.1%	48060000	-930517.5468581375	299.4656683005263	474
96.1%	48070000	-930516.8711089236	301.86204131943435	474
96.2%	48080000	-931312.8883970729	300.5186133363564	474
96.2%	48090000	-931691.5893527861	298.4947245885604	474
96.2%	48100000	-930446.1072164425	300.9343838457626	474
96.2%	48110000	-930077.2472197907	301.0671274038992	474
96.2%	48120000	-930730.5579020823	300.2592755058747	474
96.3%	48130000	-931361.05914771	300.4524907306695	474
96.3%	48140000	-929614.1855044868	299.02519761319815	474
96.3%	48150000	-933012.889542188	299.35225806911876	474
96.3%	48160000	-930033.2057581712	302.0206436518728	474
96.3%	48170000	-931317.7558252295	300.23879226506324	474
96.4%	48180000	-929990.4145298521	299.149699898698	474
96.4%	48190000	-929193.1331591164	298.8061186912141	474
96.4%	48200000	-932146.688268431	300.08248358065856	474
96.4%	48210000	-930219.8601679034	301.6666200065898	474
96.4%	48220000	-931035.5583666754	300.7319617553323	474
96.5%	48230000	-930230.923161088	299.8003410228113	474
96.5%	48240000	-931648.9514697497	300.97227594428983	474
96.5%	48250000	-930495.3192685391	301.66320144674756	474
96.5%	48260000	-931651.627336341	301.3495199091212	474
96.5%	48270000	-931626.2670817748	300.6881401910162	474
96.6%	48280000	-928852.5098239882	300.1736448759119	474
96.6%	48290000	-931108.2929563904	299.7052045478358	474
96.6%	48300000	-931006.3402753063	300.1573697497281	474
96.6%	48310000	-931136.0643187026	299.010331533468	474
96.6%	48320000	-930719.1337270876	298.70484264717777	474
96.7%	48330000	-931478.2309129923	301.040402445611	474
