#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
87.2%	8724000	-884571.4109043158	300.2503934425829	506
87.2%	8725000	-884966.1736094612	301.73092796825256	506
87.3%	8726000	-884252.8831759761	300.6658493466979	506
87.3%	8727000	-882177.8646828621	299.8731951819856	506
87.3%	8728000	-883448.9557472519	298.9318150139981	506
87.3%	8729000	-885141.8347805929	297.9529445172633	506
87.3%	8730000	-885907.0777268852	301.5090637792432	506
87.3%	8731000	-884450.6544828364	303.4465827026381	506
87.3%	8732000	-884065.5718838628	302.2940772173448	506
87.3%	8733000	-883061.4050950832	300.5876819656038	506
87.3%	8734000	-884067.6884401096	301.3325965130736	506
87.3%	8735000	-885833.4810385713	300.66349116365745	506
87.4%	8736000	-884630.047893181	301.5493600027044	506
87.4%	8737000	-884654.7533555399	299.3545006349526	506
87.4%	8738000	-885610.6238389974	301.3554863110067	506
87.4%	8739000	-885193.6193629382	299.75419973479785	506
87.4%	8740000	-885737.3773625717	297.82445076040864	506
87.4%	8741000	-885146.9703841424	300.4093932619015	506
87.4%	8742000	-883060.4331144402	299.88113105445746	506
87.4%	8743000	-885443.4337541633	300.1807110427077	506
87.4%	8744000	-885560.3208701955	298.48959838427913	506
87.5%	8745000	-884493.0427533379	300.6377057182154	506
87.5%	8746000	-884227.6716068252	299.33570939366456	506
87.5%	8747000	-883744.3389768149	300.03299389890793	506
87.5%	8748000	-884816.6532119848	300.66218164155134	506
87.5%	8749000	-884126.9861122309	300.7289734627251	506
87.5%	8750000	-884068.9213333777	298.78409759524527	506
87.5%	8751000	-883571.4694769033	300.118267052098	506
87.5%	8752000	-885662.1326438026	299.48496212111235	506
87.5%	8753000	-884094.3621763014	297.6593843659434	506
87.5%	8754000	-884228.1306183496	299.727032779063	506
87.5%	8755000	-885006.3466957095	299.14298865852777	506
87.6%	8756000	-885212.8236950296	300.3368978616634	506
87.6%	8757000	-884234.1304373443	302.48014513284943	506
87.6%	8758000	-884368.3892594492	301.2049382459393	506
87.6%	8759000	-887316.3345727609	300.0455567215328	506
87.6%	8760000	-884996.3890579958	300.6409599981412	506
87.6%	8761000	-883016.5377956219	300.8481390275998	506
87.6%	8762000	-883277.622134509	298.41069747423114	506
87.6%	8763000	-885356.2576592271	301.1400003597707	506
87.6%	8764000	-883405.9441647544	299.7486990792233	506
87.7%	8765000	-884255.1899062856	300.21548858696684	506
87.7%	8766000	-884100.1234658472	300.71250521697	506
87.7%	8767000	-883580.3537971997	300.07755578574154	506
87.7%	8768000	-883805.0310269841	298.8709099951076	506
87.7%	8769000	-884011.923296479	303.12906928892096	506
87.7%	8770000	-884059.933645519	299.55690412141973	506
87.7%	8771000	-884205.5244194292	299.8803165535831	506
87.7%	8772000	-886021.6187127512	300.2785231529665	506
87.7%	8773000	-885399.9372762898	300.74852050514835	506
87.7%	8774000	-885450.3588905325	300.660867509943	506
87.8%	8775000	-885027.5770397084	298.7742547800828	506
87.8%	8776000	-886649.780549306	301.69550618758507	506
87.8%	8777000	-885137.9415612384	299.20569871662354	506
87.8%	8778000	-884465.6634121668	299.8868804011745	506
87.8%	8779000	-885295.9241304365	300.3817859707757	506
87.8%	8780000	-884584.878818823	297.856228538493	506
87.8%	8781000	-883982.0185490628	300.67431424867465	506
87.8%	8782000	-884517.5730413906	300.2303959271031	506
87.8%	8783000	-884801.7146509732	301.78669022596733	506
87.8%	8784000	-883950.9317771695	299.4476835342809	506
87.8%	8785000	-884184.0375610613	300.3326264735374	506
87.9%	8786000	-885218.1810701103	301.67030558721723	506
87.9%	8787000	-883600.9567527347	297.6830387476687	506
87.9%	8788000	-882812.8371197232	301.82528413087385	506
87.9%	8789000	-884840.7381001171	299.99691201803694	506
87.9%	8790000	-885314.9875612105	301.1155985405884	506
87.9%	8791000	-885989.4250600771	300.6400882302529	506
87.9%	8792000	-885705.2696022848	301.27157370259073	506
87.9%	8793000	-885378.3205809793	299.25295588367425	506
87.9%	8794000	-885418.8741707923	300.7060548878562	506
88.0%	8795000	-884856.1949193622	300.7820314846889	506
88.0%	8796000	-884126.5501447297	299.5922326950144	506
88.0%	8797000	-886170.1969334576	301.3688485859354	506
88.0%	8798000	-884191.6357819377	300.9317473759781	506
88.0%	8799000	-885515.5557453926	298.557235961837	506
88.0%	8800000	-885354.7319229962	297.81041053215637	506
88.0%	8801000	-885113.8515131073	300.08879151410196	506
88.0%	8802000	-885138.408830828	301.48047279940965	506
88.0%	8803000	-883935.9372393861	300.3724347991696	506
88.0%	8804000	-884464.8221177384	301.2828386670752	506
88.0%	8805000	-884009.3336523348	300.38436581968335	506
88.1%	8806000	-884261.6655996488	299.2416889963394	506
88.1%	8807000	-883753.1636823094	299.81834851273595	506
88.1%	8808000	-883538.1253317725	299.36253337170285	506
88.1%	8809000	-884138.1828271123	300.7935279656163	506
88.1%	8810000	-884180.0200648517	301.68405388798374	506
88.1%	8811000	-883521.9440898276	300.321697554406	506
88.1%	8812000	-884502.3586422172	301.9855375586956	506
88.1%	8813000	-884330.2156953658	301.39837003880865	506
88.1%	8814000	-884351.2414135737	302.98731287678373	506
88.2%	8815000	-883145.2055891096	302.43097782464355	506
88.2%	8816000	-883243.3210478211	299.8574184639145	506
88.2%	8817000	-884665.139505486	301.1365449715558	506
88.2%	8818000	-884788.0707869232	300.07983436570674	506
88.2%	8819000	-885653.0995863839	301.6418135360765	506
88.2%	8820000	-884943.4954110514	298.9967958863869	506
88.2%	8821000	-885094.2240801109	299.39548085281746	506
88.2%	8822000	-885036.2170517766	299.39558629801417	506
88.2%	8823000	-885213.7310244362	300.3317167409341	506
88.2%	8824000	-885118.5360215297	298.73516771906435	506
88.2%	8825000	-884062.7157213534	298.482058562726	506
88.3%	8826000	-884422.3979080692	299.182473965752	506
88.3%	8827000	-884486.4808422509	300.1494025930565	506
88.3%	8828000	-885088.7055655867	300.49530347623147	506
88.3%	8829000	-884834.9564364175	301.2633292803612	506
88.3%	8830000	-883093.8061698349	300.82617717832505	506
88.3%	8831000	-883603.440540194	301.64233323215376	506
88.3%	8832000	-884352.3489729352	302.3986087136061	506
88.3%	8833000	-883534.397474925	300.31670439988966	506
88.3%	8834000	-882962.1619873159	297.6289392652716	506
88.3%	8835000	-882842.072426605	299.60061805020666	506
88.4%	8836000	-886629.1091719917	299.7884399801448	506
88.4%	8837000	-885377.4185923166	298.13211835247364	506
88.4%	8838000	-885016.2362762014	299.4288104408722	506
88.4%	8839000	-884211.4535107934	299.04721595720935	506
88.4%	8840000	-885664.3231834755	303.26464453785036	506
88.4%	8841000	-885183.7465882851	300.42601668801495	506
88.4%	8842000	-885118.7296759044	301.7873256430067	506
88.4%	8843000	-884773.0477801003	298.96476339964346	506
88.4%	8844000	-884953.354350023	299.5229738883546	506
88.5%	8845000	-884818.977600072	298.24556780863855	506
88.5%	8846000	-883874.9196261684	303.418809435804	506
88.5%	8847000	-885897.8653581399	302.9657355103351	506
88.5%	8848000	-885823.1094699292	300.7031201378168	506
88.5%	8849000	-884516.6201576781	300.40548641848466	506
88.5%	8850000	-884885.4555360903	299.385348493902	506
88.5%	8851000	-883884.82839168	300.9368283247276	506
88.5%	8852000	-883474.1936807786	301.36455059054157	506
88.5%	8853000	-884333.2950295447	301.6935428534723	506
88.5%	8854000	-884157.676278349	300.9137190863043	506
88.5%	8855000	-884493.6851567049	300.20414952028773	506
88.6%	8856000	-883512.1376230754	299.0072248476455	506
88.6%	8857000	-885243.594025237	300.8060872099812	506
88.6%	8858000	-884702.2468467122	298.4981914980715	506
88.6%	8859000	-886210.1735163098	300.496890301049	506
88.6%	8860000	-884661.1643110313	299.9824079513792	506
88.6%	8861000	-884039.0595976114	300.48641621347656	506
88.6%	8862000	-883697.5398060754	297.7604452800305	506
88.6%	8863000	-884045.876034705	299.0892996274544	506
88.6%	8864000	-883931.7011924624	299.1012109617031	506
88.7%	8865000	-885368.6519522876	299.8323227084625	506
88.7%	8866000	-885992.8443949833	301.5032733399793	506
88.7%	8867000	-885890.5691201971	297.9868487275681	506
88.7%	8868000	-885023.468143987	301.71227570086523	506
88.7%	8869000	-884749.402572271	300.95752562806473	506
88.7%	8870000	-885191.0018842714	299.14684173123976	506
88.7%	8871000	-885092.1193864406	299.6161108307177	506
88.7%	8872000	-884512.0693475441	299.7738128946668	506
88.7%	8873000	-885308.5292272074	300.1116762685058	506
88.7%	8874000	-883520.5020901482	299.78996741477374	506
88.8%	8875000	-884526.9899456836	300.1772681774465	506
88.8%	8876000	-885205.6023997576	300.83020960703016	506
88.8%	8877000	-884384.3618990043	300.41658001945547	506
88.8%	8878000	-884420.4245119588	301.85153858884	506
88.8%	8879000	-884685.213776872	301.02738184116913	506
88.8%	8880000	-884331.8047839724	301.9451165383391	506
88.8%	8881000	-884938.5247409549	298.8295131385065	506
88.8%	8882000	-884982.8472012901	300.72199665601437	506
88.8%	8883000	-884633.9682318186	299.3666788337146	506
88.8%	8884000	-886100.9320816388	299.85556030720414	506
88.8%	8885000	-885427.0127793732	299.87972035487104	506
88.9%	8886000	-885159.8069742653	299.81784159100096	506
88.9%	8887000	-885438.4048857391	299.55939552480055	506
88.9%	8888000	-884825.1932631899	299.4742086649207	506
88.9%	8889000	-884593.6669722386	300.9760116627699	506
88.9%	8890000	-883657.1543591232	300.79645784624785	506
88.9%	8891000	-884408.5782475625	301.4956912068561	506
88.9%	8892000	-885261.9562593023	300.236439080917	506
88.9%	8893000	-885026.5511910263	299.57161022205827	506
88.9%	8894000	-883481.0382155203	301.76853723246165	506
89.0%	8895000	-885477.7053869069	298.9232606061654	506
89.0%	8896000	-884861.5135148689	300.1376998182633	506
89.0%	8897000	-885882.6857493157	302.1196071667875	506
89.0%	8898000	-885065.897669503	300.0983256127102	506
89.0%	8899000	-886295.3332697749	299.8321583132733	506
89.0%	8900000	-884182.339367141	299.4895010067156	506
89.0%	8901000	-884128.8620201219	297.884035953227	506
89.0%	8902000	-884328.0299814632	301.2262633755374	506
89.0%	8903000	-883742.238945317	301.4780432566837	506
89.0%	8904000	-883638.9835269433	299.5193936307392	506
89.0%	8905000	-883676.9903443502	299.017109710287	506
89.1%	8906000	-884085.3359316569	301.3003929301202	506
89.1%	8907000	-884655.4978389894	302.0572779893876	506
89.1%	8908000	-883984.5718221269	301.12661974044136	506
89.1%	8909000	-885324.6696182853	302.22700280535423	506
89.1%	8910000	-884819.6888889899	299.83261779231606	506
89.1%	8911000	-884890.9759968929	303.0500752878074	506
89.1%	8912000	-884981.3156494629	300.8547538041564	506
89.1%	8913000	-885717.4026361303	300.21073571861837	506
89.1%	8914000	-885722.2590554678	301.2009657563879	506
89.2%	8915000	-884384.2875212259	299.51450446812765	506
89.2%	8916000	-883578.008987104	302.55699446714004	506
89.2%	8917000	-884835.480199052	300.5711431506572	506
89.2%	8918000	-886907.1152923503	301.6207539261725	506
89.2%	8919000	-883952.0241281297	299.66459387666896	506
89.2%	8920000	-885145.8266570936	299.9888670157981	506
89.2%	8921000	-883779.0388547685	299.81747217765826	506
89.2%	8922000	-883867.370431948	300.0396923928696	506
89.2%	8923000	-882896.0888320184	299.91288396842964	506
89.2%	8924000	-884310.5974963652	298.4976235471861	506
89.2%	8925000	-885911.9686816093	300.26183596065766	506
89.3%	8926000	-884171.4723700783	298.7039495862581	506
89.3%	8927000	-885386.5164197702	302.18313150493753	506
89.3%	8928000	-884298.9033608879	301.0672889909543	506
89.3%	8929000	-885750.2992658713	301.4099218721618	506
89.3%	8930000	-884907.0015423074	298.3027204055026	506
89.3%	8931000	-887366.7422820022	301.1419766973551	506
89.3%	8932000	-884918.0206737993	300.87668296213565	506
89.3%	8933000	-884218.6828879518	299.9636665642234	506
89.3%	8934000	-882819.9525822699	301.24735468331284	506
89.3%	8935000	-884280.9841532172	300.36367581302494	506
89.4%	8936000	-884752.3730309028	301.2058146772478	506
89.4%	8937000	-882775.9416500675	297.7367672304881	506
89.4%	8938000	-885016.8479992067	300.4041686026009	506
89.4%	8939000	-883230.9956499301	300.23907406933023	506
89.4%	8940000	-882491.9427999491	299.52979375564666	506
89.4%	8941000	-884161.3240993507	300.8049655148834	506
89.4%	8942000	-884227.4921714845	302.26010525862097	506
89.4%	8943000	-884928.9204922258	299.07194663553787	506
89.4%	8944000	-884681.0752348029	302.81301044126195	506
89.5%	8945000	-884739.0937760845	302.3097933005933	506
89.5%	8946000	-885184.9392942959	301.16254671564985	506
89.5%	8947000	-885969.8914300683	299.08835687564425	506
89.5%	8948000	-886319.5247087777	301.31341286958246	506
89.5%	8949000	-885820.997041122	300.57108181359365	506
89.5%	8950000	-884781.3131879158	301.1547840249589	506
89.5%	8951000	-885029.2630228344	298.64557999105875	506
89.5%	8952000	-884550.8053971687	299.800533049264	506
89.5%	8953000	-882665.907386417	300.7100289289863	506
89.5%	8954000	-884389.4442852088	302.2556882197419	506
89.5%	8955000	-885179.7179710809	300.5345475277113	506
89.6%	8956000	-885205.0425682133	302.93215792592304	506
89.6%	8957000	-884763.8676991942	301.5915360636134	506
89.6%	8958000	-885219.1934930836	298.508795988653	506
89.6%	8959000	-884052.046900019	297.28330620872487	506
89.6%	8960000	-884193.9727287525	300.9996894909917	506
89.6%	8961000	-885050.0664299941	299.6402413859465	506
89.6%	8962000	-884423.2151573594	300.3208255589219	506
89.6%	8963000	-884555.2812936637	298.33893383108483	506
89.6%	8964000	-885167.4528574287	301.0237831122024	506
89.7%	8965000	-885016.8512519044	298.60261643518004	506
89.7%	8966000	-884122.7190889982	298.91664170717934	506
89.7%	8967000	-884310.5814555427	301.37894834702007	506
89.7%	8968000	-883723.6242830995	300.9415961606487	506
89.7%	8969000	-883060.3029261543	300.15977739697524	506
89.7%	8970000	-884333.3143047094	300.7066773361821	506
89.7%	8971000	-883612.7673427779	302.15894300306724	506
89.7%	8972000	-883820.5605963613	300.076203890746	506
89.7%	8973000	-883660.5054629678	302.31716263704214	506
89.7%	8974000	-884099.8045672006	302.32705642926567	506
89.8%	8975000	-884922.0091585885	301.7361493497124	506
89.8%	8976000	-883052.1607222958	299.25461099245024	506
89.8%	8977000	-884291.7334785955	301.0617673638472	506
89.8%	8978000	-884854.1366490312	300.82465676101253	506
89.8%	8979000	-885545.1508860956	299.95398303099427	506
89.8%	8980000	-884264.8011061759	297.86352730815906	506
89.8%	8981000	-885233.1464036382	301.03023558448155	506
89.8%	8982000	-883840.3665233203	300.59632019839745	506
89.8%	8983000	-883833.6380430646	299.9027283009957	506
89.8%	8984000	-886421.0618581991	297.76314372433615	506
89.8%	8985000	-886693.5800085342	299.8844114393579	506
89.9%	8986000	-884991.0205109222	296.78075796558824	506
89.9%	8987000	-886003.7520977729	299.37567665078825	506
89.9%	8988000	-885103.5232690517	298.14110892299436	506
89.9%	8989000	-884431.2214016858	299.9816647325589	506
89.9%	8990000	-884185.9092179649	299.0914109339484	506
89.9%	8991000	-885127.8452689084	299.84781213011604	506
89.9%	8992000	-885914.2997058933	301.8279935670078	506
89.9%	8993000	-883663.3386166752	300.0032341927627	506
89.9%	8994000	-884138.5521986242	301.2021000274715	506
90.0%	8995000	-885039.3383574504	302.2004408578701	506
90.0%	8996000	-885392.546052055	302.5280889151723	506
90.0%	8997000	-884412.4473473802	300.4733841535329	506
90.0%	8998000	-885931.6095542661	300.7342824407458	506
90.0%	8999000	-884352.8741236627	298.62580144795635	506
90.0%	9000000	-883989.0251153857	298.37792100283303	506
90.0%	9001000	-884481.8202035194	299.74107832651947	506
90.0%	9002000	-885240.8155908836	298.46480134024	506
90.0%	9003000	-882936.80531702	299.8778128774453	506
90.0%	9004000	-884001.1848443518	298.3208101605793	506
90.0%	9005000	-884553.6736499062	299.5530677026156	506
90.1%	9006000	-884412.6661293502	300.9914571065608	506
90.1%	9007000	-882959.5683686039	298.41899026488557	506
90.1%	9008000	-884192.5955084758	301.9803164973479	506
90.1%	9009000	-884968.1653112005	300.65356553677265	506
90.1%	9010000	-884190.9153592833	298.9706595272831	506
90.1%	9011000	-885912.7500671349	297.582226592585	506
90.1%	9012000	-886827.5158714927	296.82658465547803	506
90.1%	9013000	-884241.3371779718	299.30391007008996	506
90.1%	9014000	-884310.3056996414	297.46332213778817	506
90.2%	9015000	-884087.243367428	302.32685030066546	506
90.2%	9016000	-884623.3613075037	301.74589685380056	506
90.2%	9017000	-883133.4712937088	298.88706156297843	506
90.2%	9018000	-885119.8327686065	299.0339498511294	506
90.2%	9019000	-884387.8326959116	300.9862952837892	506
90.2%	9020000	-884316.3619742692	301.3655498100724	506
90.2%	9021000	-885657.6031354163	300.6108284647026	506
90.2%	9022000	-883558.5760504543	298.57513013979025	506
90.2%	9023000	-884203.7823273758	301.2937779816922	506
90.2%	9024000	-884604.1193057713	297.80635403138854	506
90.2%	9025000	-885092.9970414778	300.3798686826241	506
90.3%	9026000	-884989.6283622594	302.63970786859437	506
90.3%	9027000	-885810.7315004072	302.14980807183775	506
90.3%	9028000	-883761.0364811784	298.9483544969685	506
90.3%	9029000	-885143.3119848846	302.0559597305189	506
90.3%	9030000	-885777.1768964706	300.0434226705284	506
90.3%	9031000	-884517.5033361381	301.1882303519308	506
90.3%	9032000	-885948.730650878	300.55657987287435	506
90.3%	9033000	-884639.0880279639	300.7498520257805	506
90.3%	9034000	-883301.3638677872	300.78044449058206	506
90.3%	9035000	-885061.5176216657	298.42183737100737	506
90.4%	9036000	-884597.5036282372	299.59437807059317	506
90.4%	9037000	-885401.0406822083	300.51192881107465	506
90.4%	9038000	-885873.3214747682	302.9286759210644	506
